,0
1106,value
1107,innovate
1108,recognize
1109,need
1110,heads
1111,focus
1112,build
1113,also
1114,value
1115,in-person
1116,collaboration
1117,spent
1118,face-to-face
1119,affords
1120,engineers
1121,options
1122,office
1123,remotely
1124,hybrid
1125,schedule
1126,combining
1127,working
1128,home
1129,occasional
1130,in-person
1131,meetings
1132,nearest
1133,amazon
1134,office
1135,bs/ms
1136,computer
1137,science
1138,mathematics
1139,engineering
1140,discipline
1141,equivalent
1142,strong
1143,fundamental
1144,computer
1145,science
1146,knowledge
1147,fluency
1148,common
1149,algorithms
1150,data
1151,structures
1152,design
1153,patterns
1154,strong
1155,software
1156,architecture
1157,knowledge
1158,familiarity
1159,distributed
1160,systems
1161,design
1162,patterns
1163,paradigms
1164,hands-on
1165,building
1166,operating
1167,large
1168,mission-critical
1169,distributed
1170,software
1171,systems
1172,unpacking
1173,high-level
1174,problem
1175,statements
1176,discovering
1177,foundational
1178,unmet
1179,customer
1180,proposing
1181,evaluating
1182,multiple
1183,options
1184,translating
1185,well-scoped
1186,technical
1187,documents
1188,productively
1189,collaborate
1190,roles
1191,organizational
1192,boundaries
1193,defining
1194,scoping
1195,pitching
1196,technical
1197,solutions
1198,drive
1199,productive
1200,collaboration
1201,engineers
1202,establish
1203,shared
1204,architectural
1205,break
1206,oversee
1207,course-correct
1208,execution
1209,integration
1210,mentoring
1211,software
1212,engineers
1213,development
1214,functional
1215,skills
1216,mindset
1217,accelerating
1218,base
1219,position
1220,"168,070–"
1221,"275,140/yr"
1222,based
1223,market
1224,may
1225,vary
1226,depending
1227,job-related
1228,knowledge
1229,skills
1230,sign-on
1231,payment
1232,restricted
1233,stock
1234,units
1235,may
1236,provided
1237,part
1238,addition
1239,full
1240,and/or
1241,dependent
1242,position
1243,offered
1244,via
1245,amazon
1246,internal
1247,external
1248,careers
1249,site
1250,amazon
1251,committed
1252,diverse
1253,inclusive
1254,workplace
1255,amazon
1256,discriminate
1257,basis
1258,identity
1259,legally
1260,would
1261,like
1262,request
1263,https
1264,//www.amazon.jobs/en/disability/us
1265,application
1266,7+
1267,years
1268,implementing
1269,large
1270,data
1271,lakes
1272,data
1273,warehousing
1274,data
1275,modeling
1276,data
1277,integration
1278,automate
1279,processes
1280,4+
1281,years
1282,implementing
1283,data
1284,ingestion
1285,workflows
1286,via
1287,streaming
1288,batch
1289,data
1290,pipelines
1291,implementing
1292,using
1293,restful
1294,apis
1295,api-first
1296,application
1297,architecture
1298,expertise
1299,elastic
1300,search
1301,queries
1302,aggregations
1303,aws
1304,cloud
1305,ec2
1306,emr
1307,eks
1308,athena
1309,summary
1310,amazon
1311,obsessed
1312,customer
1313,trust
1314,information
1315,security
1316,enables
1317,amazon
1318,leaders
1319,securely
1320,develop
1321,operate
1322,maintain
1323,customer
1324,trust
1325,guarding
1326,confidentiality
1327,integrity
1328,amazon
1329,customer
1330,data
1331,teams
1332,focus
1333,areas
1334,include
1335,enterprise
1336,access
1337,risk
1338,reduction
1339,access
1340,managing
1341,preventive
1342,detective
1343,access
1344,controls
1345,mission
1346,includes
1347,instilling
1348,awareness
1349,controls
1350,safeguard
1351,customer
1352,data
1353,applications
1354,assets
1355,accomplish
1356,unite
1357,amazon
1358,organizations
1359,identify
1360,access
1361,risks
1362,manage
1363,pro-actively
1364,key
1365,role
1366,data
1367,engineer
1368,identity
1369,access
1370,management
1371,building
1372,data
1373,solutions
1374,processing
1375,large
1376,scale
1377,access
1378,events
1379,deriving
1380,access
1381,patterns
1382,presenting
1383,various
1384,stakeholders
1385,via
1386,consolidated
1387,product
1388,layer
1389,data
1390,engineer
1391,space
1392,development
1393,access
1394,products
1395,refactoring
1396,existing
1397,data
1398,management
1399,solutions
1400,aimed
1401,identifying
1402,risky
1403,variances
1404,access
1405,patterns
1406,life
1407,day-to-day
1408,include
1409,design
1410,implement
1411,successfully
1412,deliver
1413,large
1414,scale
1415,critical
1416,data
1417,solutions
1418,identify
1419,access
1420,risks
1421,scale
1422,adopt
1423,iterative
1424,continuous
1425,improvement
1426,approach
1427,release
1428,deploy
1429,product
1430,features
1431,agile
1432,environment
1433,collaborate
1434,peers
1435,designs
1436,technical
1437,refinements
1438,customer
1439,issues
1440,improve
1441,engineering
1442,processes
1443,via
1444,data
1445,architecture
1446,build
1447,access
1448,risk
1449,detection
1450,capabilities
1451,processing
1452,large
1453,scale
1454,access
1455,log
1456,information
1457,lead
1458,design
1459,reviews
1460,ensure
1461,data
1462,management
1463,efforts
1464,tactically
1465,aligned
1466,demonstrate
1467,communicate
1468,effectively
1469,various
1470,organization
1471,levels
1472,building
1473,large
1474,scale
1475,data
1476,lifecycle
1477,management
1478,solutions
1479,identity
1480,access
1481,management
1482,domain
1483,building
1484,data
1485,models
1486,large
1487,data
1488,sets
1489,working
1490,knowledge
1491,aws
1492,compute
1493,data
1494,security
1495,capabilities
1496,amazon
1497,committed
1498,diverse
1499,inclusive
1500,workplace
1501,amazon
1502,discriminate
1503,basis
1504,identity
1505,legally
1506,would
1507,like
1508,request
1509,https
1510,//www.amazon.jobs/en/disability/us
1511,application
1512,company
1513,california
1514,looking
1515,add
1516,identity
1517,access
1518,management
1519,engineer
1520,cybersecurity
1521,capacity
1522,role
1523,identity
1524,access
1525,management
1526,engineer
1527,developing
1528,driving
1529,critical
1530,access
1531,control
1532,development
1533,implementation
1534,maintenance
1535,identity
1536,access
1537,management
1538,engineer
1539,lead
1540,development
1541,maintenance
1542,core
1543,identity
1544,platforms
1545,build
1546,succeed
1547,fast-paced
1548,scaled
1549,agile
1550,environment
1551,meet
1552,customers
1553,partners
1554,collaborates
1555,architecture
1556,service
1557,development
1558,application
1559,development
1560,teams
1561,building
1562,access
1563,controls
1564,interactive
1565,user
1566,logins
1567,well
1568,security
1569,application
1570,application
1571,communications
1572,sustain
1573,highly
1574,available
1575,resilient
1576,identity
1577,platform
1578,application
1579,modern
1580,technology
1581,service
1582,management
1583,principles
1584,support
1585,development
1586,strategy
1587,roadmap
1588,implementation
1589,authentication
1590,authorization
1591,identity
1592,governance
1593,controls
1594,develop
1595,strong
1596,working
1597,relationships
1598,leaders
1599,information
1600,technology
1601,organization
1602,providing
1603,continuous
1604,thought
1605,leadership
1606,establish
1607,maintains
1608,relationships
1609,suppliers
1610,partners
1611,industry
1612,educate
1613,coaches
1614,mentors
1615,technical
1616,company
1617,policy
1618,procedures
1619,topics
1620,establish
1621,maintain
1622,access
1623,controls
1624,company
1625,azure
1626,gcp
1627,platforms
1628,5+
1629,years
1630,managing
1631,cybersecurity
1632,professionals
1633,bachelor
1634,degree
1635,cissp
1636,azure
1637,gcp
1638,certifications
1639,similar
1640,industry
1641,recognized
1642,certification
1643,strong
1644,knowledge
1645,networks
1646,linux
1647,systems
1648,windows
1649,systems
1650,web
1651,applications
1652,scripting
1653,languages
1654,strong
1655,knowledge
1656,microsoft
1657,azure
1658,google
1659,cloud
1660,platform
1661,cloud
1662,frameworks
1663,must
1664,able
1665,demonstrate
1666,access
1667,control
1668,implementation
1669,gcp
1670,azure
1671,knowledge
1672,active
1673,directory
1674,azure
1675,active
1676,directory
1677,azure
1678,related
1679,security
1680,features
1681,strong
1682,knowledge
1683,tools
1684,used
1685,authentication
1686,mfa
1687,certificate
1688,management
1689,identity
1690,governance
1691,strong
1692,knowledge
1693,common
1694,attack
1695,tools
1696,concepts
1697,frameworks
1698,great
1699,interpersonal
1700,skills
1701,excellent
1702,skills
1703,written
1704,strong
1705,atteniton
1706,ot
1707,detail
1708,highly
1709,organized
1710,application
1711,abiomed
1712,pioneer
1713,global
1714,leader
1715,healthcare
1716,technology
1717,innovation
1718,mission
1719,recovering
1720,hearts
1721,saving
1722,lives
1723,corporate
1724,headquarters
1725,danvers
1726,massachusetts
1727,offices
1728,baltimore
1729,md
1730,woburn
1731,aachen
1732,berlin
1733,germany
1734,tokyo
1735,japan
1736,abiomed
1737,"2,000"
1738,employees
1739,form
1740,fastest
1741,growing
1742,device
1743,companies
1744,world
1745,attract
1746,retain
1747,exceptional
1748,talent
1749,collaborative
1750,culture
1751,passion
1752,strong
1753,commitment
1754,professional
1755,development
1756,patients
1757,first
1758,innovation
1759,winning
1760,culture
1761,heart
1762,recovery
1763,seeking
1764,identity
1765,access
1766,management
1767,engineer
1768,serve
1769,member
1770,global
1771,assisting
1772,daily
1773,operational
1774,tasks
1775,including
1776,administration
1777,within
1778,active
1779,directory
1780,azure
1781,ad
1782,okta
1783,identity
1784,governance
1785,administration
1786,related
1787,tasks
1788,assigned
1789,additionally
1790,supporting
1791,planning
1792,design
1793,development
1794,deployment
1795,centralized
1796,identity
1797,access
1798,management
1799,solutions
1800,abiomed
1801,supports
1802,planning
1803,design
1804,delivery
1805,enterprise-level
1806,program
1807,including
1808,access
1809,management
1810,sso
1811,federation
1812,saas
1813,paas
1814,cloud
1815,technologies
1816,role
1817,teams
1818,development
1819,architecture
1820,security
1821,engineering
1822,operations
1823,come
1824,optimized
1825,solutions
1826,major
1827,tasks
1828,provide
1829,knowledge
1830,act
1831,subject
1832,matter
1833,expert
1834,key
1835,principles
1836,in-depth
1837,knowledge
1838,areas
1839,authentication
1840,authorization
1841,systems
1842,identity
1843,access
1844,management
1845,manage
1846,user
1847,group
1848,system
1849,objects
1850,lifecycle
1851,including
1852,provisioning
1853,updates
1854,deactivation
1855,deletion
1856,accordance
1857,established
1858,processes
1859,deploying
1860,maintaining
1861,access
1862,management
1863,tool
1864,okta
1865,vendors
1866,creating
1867,workflows
1868,collaborate
1869,teams
1870,ensure
1871,user
1872,system
1873,account
1874,roles
1875,designed
1876,considering
1877,principles
1878,least
1879,privilege
1880,segregation
1881,provide
1882,infrastructure
1883,solutions
1884,provide
1885,optimal
1886,secure
1887,sso
1888,experiences
1889,employees
1890,contractors
1891,consumers
1892,application
1893,owners
1894,application
1895,developers
1896,design
1897,implement
1898,operational
1899,processes
1900,suited
1901,application
1902,design
1903,document
1904,communicate
1905,identity
1906,access
1907,management
1908,standards
1909,processes
1910,procedures
1911,workflows
1912,associated
1913,metrics
1914,act
1915,escalation
1916,point
1917,conduct
1918,root
1919,cause
1920,analysis
1921,makes
1922,recommendations
1923,improve
1924,processes
1925,prevent
1926,future
1927,occurrence
1928,issues
1929,perform
1930,tasks
1931,collecting
1932,logs
1933,analyzing
1934,failure
1935,conditions
1936,troubleshooting
1937,issues/incidents
1938,ensure
1939,monitored
1940,availability
1941,resiliency
1942,assist
1943,identity
1944,access
1945,management
1946,related
1947,initiatives
1948,identify
1949,evaluate
1950,complex
1951,technology
1952,risks
1953,map
1954,internal
1955,controls
1956,mitigate
1957,risks
1958,relay
1959,opportunities
1960,automation/transformation
1961,improvements
1962,5-7
1963,years
1964,preferably
1965,security
1966,valid
1967,okta
1968,certification
1969,identity
1970,access
1971,management
1972,expert
1973,knowledge
1974,access
1975,management
1976,technologies
1977,knowledge
1978,cloud
1979,identities
1980,in-depth
1981,understanding
1982,modern
1983,authentication
1984,solutions
1985,using
1986,saml/oauth/oidc
1987,depth
1988,knowledge
1989,directory
1990,ldap
1991,microsoft
1992,active
1993,directory
1994,azure
1995,proven
1996,record
1997,area
1998,security
1999,capable
2000,information
2001,security
2002,domains
2003,including
2004,regulatory
2005,compliance
2006,risk
2007,assessments
2008,controls
2009,implementations
2010,governance
2011,frameworks
2012,audit
2013,processes
2014,collaborate
2015,high-performance
2016,teams
2017,drive
2018,results
2019,able
2020,integrate
2021,cloud
2022,based
2023,vendors
2024,demonstrated
2025,customer
2026,service
2027,orientated
2028,ethic
2029,familiarity
2030,itil
2031,itsm
2032,processes
2033,servicenow
2034,tool
2035,desired
2036,bachelors/master
2037,degree
2038,technology
2039,related
2040,fields
2041,security
2042,related
2043,certifications
2044,preferable
2045,cissp
2046,cism
2047,and/or
2048,international
2049,information
2050,system
2051,security
2052,certification
2053,consortium
2054,certification
2055,plus
2056,nist
2057,and/or
2058,soc2
2059,plus
2060,technical
2061,documentation
2062,knowledge
2063,confluence
2064,similar
2065,system
2066,abiomed
2067,committed
2068,diverse
2069,workforce
2070,abiomed
2071,discriminate
2072,worker
2073,applicant
2074,basis
2075,identity
2076,ancestry
2077,identity
2078,civil
2079,partnership
2080,pregnancy
2081,reassignment
2082,non-job
2083,related
2084,genetic
2085,information
2086,military
2087,service
2088,application
2089,military
2090,service
2091,membership
2092,category
2093,abiomed
2094,maintains
2095,drug-free
2096,workplace
2097,s2
2098,s2
2099,eliminates
2100,risks
2101,separate
2102,red-
2103,blue-teams
2104,creating
2105,continuously
2106,optimized
2107,cybersecurity
2108,modern
2109,constant-threat
2110,landscape
2111,centralized
2112,adversary
2113,simulation
2114,detection
2115,response
2116,platform
2117,mage
2118,uses
2119,advanced
2120,tradecraft
2121,provide
2122,continuous
2123,red
2124,team-as-a-service
2125,mage
2126,find
2127,weaknesses
2128,adversaries
2129,threat
2130,improvement
2131,deployed
2132,as-a-service
2133,s2
2134,makes
2135,advanced
2136,real-time
2137,cybersecurity
2138,accessible
2139,organizations
2140,smart
2141,automation
2142,continuous
2143,testing
2144,help
2145,focus
2146,imminent
2147,critical
2148,risks
2149,enterprise
2150,s2
2151,small
2152,focused
2153,solely
2154,cybersecurity
2155,specializes
2156,adversary
2157,simulation
2158,protection
2159,prevention
2160,founded
2161,cybersecurity
2162,experts
2163,trained
2164,security
2165,agency
2166,nsa
2167,joined
2168,senior
2169,cybersecurity
2170,entrepreneurs
2171,proven
2172,expertise
2173,within
2174,government
2175,growing
2176,community
2177,cyber
2178,professionals
2179,seeking
2180,like-minded
2181,passionate
2182,cybersecurity
2183,seek
2184,innovation
2185,everyday
2186,hold
2187,around
2188,us
2189,accountable
2190,win
2191,s2
2192,relentlessly
2193,secure
2194,stage
2195,2
2196,security
2197,s2
2198,seeking
2199,security
2200,engineer
2201,enterprise
2202,network
2203,architecture
2204,engineering
2205,supporting
2206,customer
2207,security
2208,engineer
2209,supporting
2210,technology
2211,evaluation
2212,integration
2213,projects
2214,identification
2215,functional
2216,developing
2217,case
2218,identity
2219,access
2220,management
2221,mobility
2222,asset
2223,management
2224,imaging
2225,application
2226,systems
2227,development
2228,collaboration
2229,capabilities
2230,cloud
2231,hosting
2232,developing
2233,maintaining
2234,enterprise
2235,technology
2236,strategy
2237,target
2238,architecture
2239,establishing
2240,architecture
2241,standards
2242,developing
2243,conceptual
2244,logical
2245,designs
2246,dhs
2247,cisa/ocio
2248,related
2249,systems
2250,us-based
2251,must
2252,est
2253,zones
2254,dc
2255,metro
2256,area
2257,preferred
2258,security
2259,standards
2260,design
2261,conduct
2262,analysis
2263,develop
2264,case
2265,implementation
2266,cisa
2267,enterprise
2268,network
2269,research
2270,identify
2271,adoption
2272,higher
2273,protocol
2274,layer
2275,5-7
2276,security
2277,techniques
2278,include
2279,protocol
2280,security
2281,owasp
2282,top
2283,ten
2284,api
2285,protections
2286,perform
2287,evaluation
2288,dns
2289,https
2290,tls
2291,review
2292,design
2293,implement
2294,firewall
2295,changes
2296,multiple
2297,vendor
2298,firewall
2299,landscape
2300,design
2301,automation
2302,security
2303,scanning
2304,part
2305,daily
2306,integration
2307,activities
2308,continuously
2309,assess
2310,code
2311,remediate
2312,vulnerabilities
2313,early
2314,development
2315,lifecycle
2316,define
2317,plan
2318,processes
2319,implementing
2320,application
2321,security
2322,initiatives
2323,compliant
2324,customer
2325,set
2326,security
2327,certifications
2328,research
2329,identify
2330,design
2331,implement
2332,solutions
2333,well
2334,perform
2335,application
2336,security
2337,vulnerability
2338,assessments
2339,scans
2340,identify
2341,evaluate
2342,mitigate
2343,security
2344,risks
2345,threats
2346,vulnerabilities
2347,kubernetes
2348,clusters
2349,aws
2350,cloud
2351,on-prem
2352,environments
2353,document
2354,communicate
2355,security
2356,related
2357,configuration
2358,guidelines
2359,portfolio
2360,application
2361,teams
2362,actively
2363,involved
2364,phases
2365,development
2366,lifecycle
2367,promote
2368,code
2369,reuse
2370,uses
2371,inherited
2372,preapproved
2373,risk
2374,management
2375,framework
2376,rmf
2377,controls
2378,achieve
2379,faster
2380,ato
2381,confirming
2382,security-relevant
2383,design
2384,changes
2385,raise
2386,“
